2019-02-25,78455R205,SMIVY,SM INVESTMENTS CORP SPONSORED
2014-03-20,78459F108,SMSUY,SMS MGMT & TECHNOLOGY LTD UNSP
2020-07-31,78460A106,SNMRY,SNAM SPA ADR (ITALY)
2020-07-22,78460T105,SNCAF,SNC-LAVALIN GRP INC CL-A (F)
2014-10-31,78461S106,SNLLZ,SNTL LITIGATION TRUST CERT W/
2020-05-15,78461U101,SORL,SORL AUTO PARTS INC
2020-07-31,78462F103,SPY,SPDR S&P 500 ETF TR
2018-10-01,78462W106,SOOCY,S-OIL CORP SPONSORED ADR REPST
2020-07-28,78463M107,SPSC,SPS COMMERCE INC COM STK (DE)
2020-07-29,78463V107,GLD,"SPDR GOLD TR, SPDR GOLD SHS"
2020-07-31,78463X103,SPEU,SPDR INDEX SHS FDS SPDR PORTFO
2020-07-31,78463X145,ZHOK,SPDR INDEX SHS FDS
2020-06-12,78463X152,NANR,SPDR INDEX SHS FDS S&P NORTH A
2017-07-31,78463X160,HDWX,SPDR INDEX SHS FDS S&P INTL DI
2016-11-16,78463X178,HREX,SPDR INDEX SHS FDS MSCI INTL R
2017-07-31,78463X186,HFEZ,SDPR INDEX SHS FDS SPDR EURO S
2020-07-23,78463X194,LOWC,SPDR INDEX SHS FDS SPDR MSCI
2020-07-31,78463X202,FEZ,SPDR EURO STOXX 50 ETF
2019-04-11,78463X210,XINA,SPDR MSCI CHINA A SHS IMI ETF
2016-11-21,78463X228,QTWN,SPDR INDEX SHS FDS MSCI TAIWAN
2016-10-14,78463X277,QKOR,SPDR INDEX SHS FDS MSCI SOUTH
2016-11-21,78463X293,QMEX,SPDR INDEX SHS FDS MSCI MEXICO
2020-07-31,78463X301,GMF,SPDR INDEX SHS FUND SPDR S&P E
2020-07-20,78463X335,ZGBR,SPDR SOLACTIVE UNITED KINGDOM
2017-07-21,78463X343,QESP,SPDR MSCI SPAIN STRATEGICFACTO
2020-06-02,78463X350,ZDEU,SPDR SOLACTIVE GERMANY ETF
2020-06-12,78463X368,ZJPN,SPDR SOLACTIVE JAPAN ETF
2020-07-22,78463X376,ZCAN,SPDR SOLACTIVE CANADA ETF
2017-07-17,78463X384,QAUS,SPDR MSCI AUSTRALIA STRATEGICF
2020-07-27,78463X392,SMEZ,SPDR EURO STOXX SMALL CAP ETF
2020-07-27,78463X400,GXC,SPDR INDEX SHS FUND SPDR S&P C
2020-07-23,78463X418,QWLD,SPDR INDEX SHS FDS
2020-06-19,78463X426,QEMM,SPDR INDEX SHS FDS MSCI EMERGI
2020-07-31,78463X434,QEFA,SPDR INDEX SHS FDS MSCI EAFE S
2016-09-01,78463X442,EMBB,SPDR MSCI BEYOND BRIC ETF
2020-07-23,78463X459,WDIV,SPDR S&P GLOBAL DIVIDEND ETF
2016-08-26,78463X467,EMFT,SPDR MSCI EM 50 ETF
2020-07-23,78463X475,SPGM,SPDR INDEX SHS FDS S SPDR PORT
2020-07-31,78463X509,SPEM,SPDR SER TR FDS SPDR PORTFOLIO
2015-03-25,78463X525,GMFS,SPDR INDEX SHS FDS SPDR S&P SM
2020-07-20,78463X533,EDIV,SPDR S&P EMERGING DIVIDENDS ET
2020-07-30,78463X541,GNR,SPDR S&P GLOBAL NATURAL RESOUR
2017-07-26,78463X558,RBL,SPDR INDEX SHS FDS S&P RUSSIA
2017-07-31,78463X608,GUR,SDPR SER TR SPDR S&P EUROPEAN
2017-07-21,78463X632,IPU,SPDR S&P INTERNATIONAL UTILITI
2017-07-31,78463X640,IST,SPDR S&P INTERNATIONAL TELECOM
2017-07-13,78463X657,IPK,SPDR S&P INTERNATIONAL TECHNOL
2017-08-02,78463X665,IRV,SPDR S&P INTERNATIONAL MATERIA
2017-08-01,78463X673,IPN,SPDR S&P INTERNATIONAL INDUSTR
2017-08-01,78463X681,IRY,SPDR S&P INTERNATIONAL HEALTH
2017-07-31,78463X699,IPF,SPDR INDEX SHS FDS
2017-07-25,78463X707,GML,SPDR SER TR SPDR S&P MID LATIN
2017-07-31,78463X715,IPW,SPDR S&P INTERNATIONAL ENERGY
2017-08-01,78463X723,IPS,SPDR S&P INTERNATIONAL CONSUME
2017-08-01,78463X731,IPD,SPDR
2020-07-30,78463X749,RWO,SPDR DOW JONES GLOBAL REAL EST
2020-07-31,78463X756,EWX,SPDR S&P EMERGING MARKETS SMAL
2016-09-06,78463X764,MDD,SPDR S&P INTERNATIONAL MID CAP
2020-07-28,78463X772,DWX,SPDR INDEX SHS FDS S&P INTL DI
2016-09-02,78463X798,BIK,SPDR S&P BRIC 40 ETF
2017-08-01,78463X806,GAF,SPDR SER TR FDS SPDR S&P EMERG
2016-09-02,78463X822,JSC,SPDR SER TR SPDR RUSSELL/NOMUR
2016-08-17,78463X830,JPP,SPDR RUSSELL/NOMURA PRIME JAPA
2020-07-31,78463X848,CWI,SPDR SER TR SPDR MSCI ACWI EX
2020-07-30,78463X855,GII,SPDR S&P GLOBAL INFRASTURE ETF
2020-07-30,78463X863,RWX,SPDR DOW JONES INTERNATIONAL R
2020-07-30,78463X871,GWX,SPDR INDEX SHS FD SPDR S&P INT
2020-07-31,78463X889,SPDW,SPDR SER TR FDS SPDR PORTFOLIO
2020-07-31,78464A102,XNTK,SPDR SERIES TRUST SPDR NYSE TE
2020-07-31,78464A110,XITK,SPDR SER TR FACTSET INNOVATIVE
2020-07-23,78464A128,VLU,SPDR S&P 1500 VALUE TILT ETF
2020-07-30,78464A144,SPBO,SPDR SER TR SPDR PORTFOLIO COR
2020-07-29,78464A151,IBND,SPDR BLOOMBERG BARCLAYS INTERN
2020-07-31,78464A201,SLYG,SPDR S&P 600 SMALL CAP GROWTH
2016-09-01,78464A276,BABS,SPDR NUVEEN BARCLAYS
2020-07-31,78464A284,HYMB,SPDR NUVEEN BLOOMBERG BARCLAYS
2020-07-31,78464A292,PSK,SPDR SER TR WELLS FARGO PFD ST
2020-07-30,78464A300,SLYV,SPDR S&P 600 SMALL CAP VALUE E
2015-03-23,78464A318,VRD,SPDR NUVEEN S&P VRDO MUN BD ET
2020-07-31,78464A334,BWZ,SPDR BLOOMBERG BARCLAYS SHORT
2020-07-31,78464A359,CWB,SPDR BLOOMBERG BARCLAYS CONVER
2020-07-31,78464A367,SPLB,SPDR PORTFOLIO LONG TERM CORPO
2020-07-30,78464A375,SPIB,SPDR PORTFOLIO INTERMEDIATE TE
2020-07-31,78464A383,SPMB,SPDR SER TR SPDR PORTFOLIO MOR
2020-07-30,78464A391,EBND,SPDR BLOOMBERG BARCLAYS EMERGI
2020-07-31,78464A409,SPYG,SPDR PORTFOLIO
2019-05-06,78464A417,JNK,SPDR BLOOMBERG BARCLAYS HIGH Y
2019-05-08,78464A417,JNKXXXX,SPDR BLOOMBERG BARCLAYS HIGH Y
2016-03-15,78464A425,SHM,SPDR NUVEEN BARCLAYS SHORT TER
2016-03-16,78464A425,SHMXXXX,SPDR NUVEEN BARCLAYS SHORT TER
2016-09-02,78464A433,INY,SPDR NUVEEN BARCLAYS N Y MUN B
2016-08-25,78464A441,CXA,SPDR NUVEEN BARCLAYS CALIF MUN
2016-03-15,78464A458,TFI,SPDR NUVEEN BARCLAYS MUN BD ET
2016-03-16,78464A458,TFIXXXX,SPDR NUVEEN BARCLAYS MUN BD ET
2020-07-31,78464A474,SPSB,SPDR PORTFOLIO SHORT TERM CORP
2020-07-30,78464A490,WIP,SPDR SER TR FTSE INTL GOVT INF
2020-07-31,78464A508,SPYV,SPDR PORTFOLIO S&P 500 VALUE E
2020-07-31,78464A516,BWX,SPDR BLOOMBERG BARCLAYS INTERN
2015-03-13,78464A524,KME,SPDR SER TR S&P MTG FIN ETF
2020-07-23,78464A532,XTN,SPDR SER TR S&P TRANSN ETF
2020-07-31,78464A540,XTL,SPDR SER TR S & P TELECOM ETF
2020-07-31,78464A573,XHS,SPDR S&P HEALTH CARE SERVICES
2020-07-29,78464A581,XHE,SPDR SER TR S&P HEALTH CARE EQ
2020-07-31,78464A599,XSW,SPDR S&P SOFTWARE & SERVICES E
2020-07-29,78464A607,RWR,SPDR DOW JONES REIT ETF
2020-07-30,78464A631,XAR,SPDR S&P AEROSPACE & DEFENSE E
2020-07-31,78464A649,SPAB,SPDR PORTFOLIO AGGREGATE BOND
2020-07-31,78464A656,SPIP,SPDR SER TR SPDR PORTFOLIO TIP
2020-07-30,78464A664,SPTL,SPDR PORTFOLIO LONG TERM TREAS
2020-07-31,78464A672,SPTI,SPDR SER TR SPDR PORTFOLIO INT
2017-11-30,78464A680,BIL,SPDR BLOOMBERG BARCLAYS 1-3 MO
2017-12-01,78464A680,BILXXXX,SPDR BLOOMBERG BARCLAYS 1-3 MO
2020-07-31,78464A698,KRE,SPDR S&P REGIONAL BANKING ETF
2020-06-25,78464A706,DGT,SPDR GLOBAL DOW ETF
2020-07-31,78464A714,XRT,SPDR SERIES TR SPDR S&P RETAIL
2020-07-31,78464A722,XPH,SPDR SER TR SPDR S&P PHARMACEU
2020-03-30,78464A730,XOP,SPDR SER TR OIL & GAS EXPLORAT
2020-04-08,78464A730,XOPXXXX,SPDR SER TR OIL & GAS EXPLORAT
2020-03-27,78464A748,XES,SPDR SER TR SPDR S&P OIL & GAS
2020-07-31,78464A755,XME,SPDR SER TR SPDR S&P METALS &
2020-07-29,78464A763,SDY,SPDR SERIES TR SPDR S&P DIVIDE
2020-06-09,78464A771,KCE,SPDR S&P CAPITAL MARKETS ETF
2020-07-31,78464A789,KIE,SPDR S&P INSURANCE ETF
2020-07-31,78464A797,KBE,SPDR S&P BANK ETF
2020-07-30,78464A805,SPTM,SPDR PORTFOLIO S&P 1500 COMPOS
2020-07-29,78464A813,SLY,SPDR S&P 600 SMALL CAP ETF
2020-07-30,78464A821,MDYG,SPDR S&P 400 MID CAP GROWTH ET
2020-07-31,78464A839,MDYV,SPDR S&P 400 MID CAP VALUE ETF
2020-07-30,78464A847,SPMD,SPDR PORTFOLIO
2020-07-31,78464A854,SPLG,SPDR PORTFOLIO S&P 500 ETF (MA
2020-07-28,78464A862,XSD,SPDR TR SER SPDR S&P SEMICONDU
2020-07-31,78464A870,XBI,SPDR SER TR SPDR S&P BIOTECH E
2020-07-31,78464A888,XHB,SPDR SERIES TR SPDR S&P HOMEBU
2013-10-04,78464C108,SPOM,SPO MEDICAL INC.
2020-07-31,78466B108,SQIDF,SQI DIAGNOSTICS INC ORDINARY S
2020-04-16,78467D103,SSAAY,SSAB SWEDISH STEEL A SH SK25 P
2017-07-28,78467G106,SSGI,SSGI Inc Common Stock
2020-07-31,78467J100,SSNC,SS&C TECH HLDGS INC COM STK (D
2020-07-31,78467K107,SSEZY,SSE PLC SPONSORED ADR (UNITED
2020-07-31,78467V103,RLY,SSGA ACTIVE ETF TR
2020-07-29,78467V202,INKM,SSGA ACTIVE ETF TR
2020-07-31,78467V400,GAL,SSGA ACTIVE ETF TR
2020-07-29,78467V608,SRLN,SSGA ACTIVE ETF TR
2020-07-30,78467V707,ULST,SSGA ACTIVE ETF TR SSGA ULTRA
2020-07-27,78467V806,SYE,SSGA ACTIVE ETF TR SPDR MFS SY
2020-07-30,78467V848,TOTL,SSGA ACTIVE ETF TR SPDR DOBLEL
2016-08-24,78467V863,RORO,SSGA ACTIVE ETF TR SPDR SSGA R
2020-06-30,78467V871,SYV,SSGA ACTIVE ETF TR SPDR MFS SY
2020-07-31,78467V889,SYG,SSGA ACTIVE ETF TR SPDR MFS SY
2020-07-31,78467X109,DIA,SPDR DOW JONES INDL AVERAGE ET
2020-07-31,78467Y107,MDY,SPDR S&P MIDCAP 400 ETF TR UTS
2014-10-17,78468K106,SPBC,"SP BANCORP, INC COM STK"
2020-05-19,78468P105,SEGYY,SPT ENERGY GROUP INC UNSPONSOR
2020-07-31,78468R101,SPTS,SPDR PORTFOLIO SHORT TERM TREA
2020-06-09,78468R119,XTH,SPDR SER TR S&P TECHNOLOGY HAR
2020-07-31,78468R127,XWEB,SPDR SER TR S&P INTERNET ETF
2020-07-29,78468R200,FLRN,SPDR BLOOMBERG BARCLAYS INVEST
2020-07-29,78468R408,SJNK,SPDR BLOOMBERG BARCLAYS SHORT
2016-08-29,78468R507,EMCD,SPDR SER TR SPDR BOFA M.L. EME
2020-07-31,78468R531,EFIV,SPDR SER TR SPDR S&P 500 ESG E
2020-07-27,78468R549,XES,SPDR SER TR SPDR S&P OIL & GAS
2020-07-31,78468R556,XOP,SPDR SER TR OIL & GAS EXPLORAT
2020-07-31,78468R606,SPHY,SPDR SER TR SPDR PORTFOLIO HIG
2020-07-31,78468R622,JNK,SPDR SER TR BLOOMBERG BARCLAYS
2020-07-31,78468R630,ROKT,SPDR S&P KENSHO FINAL FRONTIER
2020-07-31,78468R648,KOMP,SPDR S&P KENSHO NEW ECONOMIES
2020-07-30,78468R655,CNRG,SPDR S&P KENSHO CLEAN POWER ET
2020-07-30,78468R663,BIL,SPDR SER TR SPDR BLOOMBERG BAR
2020-07-01,78468R671,FITE,SPDR S&P KENSHO FUTURE SECURIT
2020-07-31,78468R689,HAIL,SPDR S&P KENSHO SMART MOBILITY
2020-07-31,78468R697,SIMS,SPDR S&P KENSHO INTELLIGENT ST
2020-07-31,78468R705,MMTM,SPDR SER TR S&P 1500 MOMENTUM
2020-07-31,78468R713,DWFI,SPDR SER TR DORSEY WRIGHT FIXE
2020-07-31,78468R721,TFI,SPDR NUVEEN BLOOMBERG BARCLAYS
2020-07-30,78468R739,SHM,SPDR NUVEEN BLOOMBERG BARCLAYS
2020-07-29,78468R747,SHE,SPDR SER TR SSGA GENDER DIVERS
2020-07-01,78468R754,ONEV,SPDR RUSSELL 1000 LOW VOLATILI
2020-07-31,78468R762,ONEO,SPDR RUSSELL 1000 MOMENTUM FOC
2020-07-17,78468R770,ONEY,SPDR SER TR RUSSELL 1000 CORE
2020-07-31,78468R788,SPYD,SPDR PORTFOLIO S&P 500 HIGH DI
2020-07-31,78468R796,SPYX,SPDR S&P 500 FOSSIL FUEL RESER
2020-07-15,78468R804,LGLV,SPDR SSGA US LARGE CAP LOW VOL
2020-07-29,78468R812,QUS,SPDR SER TR MSCI USA STRATEGIC
2020-06-04,78468R820,SPYB,SPDR SER TR S&P 500 BUYBACK ET
2016-08-11,78468R846,IJNK,SPDR BARCLAYS INTERNATIONAL HI
2020-07-30,78468R853,SPSM,SPDR PORTFOLIO S&P 600 SMALL C
2020-07-31,78468R861,TIPX,SPDR BLOOMBERG BARCLAYS 1-10 Y
2017-07-17,78468R879,SIPE,SPDR BLOOMBERG BARCLAYS 0-5 YE
2020-07-17,78468R887,SMLV,SPDR SSGA US SMALL CAP LOW VOL
2018-07-19,78468T107,SPOM,SPO GLOBAL INC. COMMON STOCK
2013-10-30,78468T107,SPOMD,SPO GLOBAL INC. NEW COMMON STO
2020-07-27,78468T206,SPOM,SPO GLOBAL INC COM NEW (DE)
2018-08-06,78468T206,SPOMD,SPO GLOBAL INC COM NEW (DE)
2020-07-21,78469C103,SP,SP PLUS
2020-07-30,78469X107,FLOW,SPX FLOW INC COM SHS (DE)
2020-07-10,7.85E+110,EFAX,SPDR INDEX SHS FDS MSCI EAFE F
2020-07-30,7.85E+209,EEMX,SPDR IDX SHS FDS MSCI EMERGING
2017-09-14,78470H109,SPI,SPI ENERGY CO LTD SPONSORED AD
2020-07-28,78470P200,STOT,SPDR DOUBLELINE SHORT DURATION
2020-07-31,78470P309,EMTL,SPDR DOUBLELINE EMERGING MARKE
2020-07-31,78470P408,XLSR,SSGA ACTIVE TR SPDR SSGA US SE
2020-07-31,78470P507,FISR,SSGA ACTIVE TR SPDR SSGA FIXED
2020-01-16,78470V108,SRCI,SRC ENERGY INC COM
2017-03-03,78471B101,SPOI,SPO NETWORKS INC COM
2020-07-30,78471G100,SOLCF,SOL GLOBAL INVTS CORP COM(CANA
2018-02-14,78471M107,SRTI,SRTI BLOCKCHAIN GENE
2020-07-31,78472M106,SRAX,SRAX INC CLASS A
2015-06-08,78473A101,SSTL,SSTL INC COMMON STOCK
2018-04-18,78478D100,STGG,STG GROUP INC
2020-07-31,78478P889,GJP,"SYNTHETIC FXD INCOME SEC, INC."
2015-01-29,78478V100,STRI,"STR HOLDINGS, INC COMMON STOCK"
2019-04-11,78478V209,STRI,STR HLDGS INC COM STK NEW (DE)
2014-05-02,78484R101,STWG,"S2C GLOBAL SYSTEMS, INC. (NV)"
2018-07-30,78484X207,STWSQ,STW RESOURCES HOLDING CORP NEW
2020-07-30,78485C103,STWC,STWC HLDGS INC COM
2016-05-27,78485Q102,SNXG,"SUNX ENERGY, INC. COMMON STOCK"
2020-07-29,78486Q101,SIVB,SVB FINANCIAL GROUP
2020-07-31,78486Q200,SIVBP,SVB FINL GROUP DEP SHS REPSTG
2020-07-30,78489X103,SVMK,SVMK INC COM (DE)
2015-09-21,78501P104,SWKH,SWK HOLDINGS CORPORATION. COMM
2020-07-31,78501P203,SWKH,SWK HLDS CORP COM NEW
2014-12-31,78503N107,SWS,SWS GROUP INC
2020-07-28,78513P100,SAXJY,SA SA INTL HLDGS LTD UNSPON AD
2014-04-25,78514T101,SAAX,SAASMAX INC COMMON STOCK (NV)
2014-04-28,78514T408,SAAXD,SAASMAX INC. NEW COMMON STOCK
2019-04-01,78516C106,SCAC,SABAN CAP ACQUISITION CORP. CO
2019-03-29,78516C114,SCACW,SABAN CAP ACQUISITION CORP. WT
2019-02-19,78516C205,SCACU,SABAN CAP ACQUISITION CORP. UN
2020-07-06,78516J101,SAABY,SAAB AB ADR (SWEDEN)
2016-08-03,78532P107,SOGCQ,SABINE OIL & GAS CORP
2016-10-20,78572M105,SBMRY,SABMILLER PLC SPONSORED ADR
2015-09-22,78573J101,SNRE,SABLE NAT RES INC
2020-07-31,78573L106,SBRA,SABRA HEALTH CARE REIT INC
2018-06-01,78573L205,SBRAP,"SABRA HEALTHCARE REIT, INC. PF"
2020-07-30,78573M104,SABR,SABRE CORPORATION COMMON STOCK
2020-07-31,78590A109,SACH,SACHEM CAP CORP COM
2020-07-29,78590A208,SCCB,SACHEM CAP CORP NT 7.125% NOTE
2020-06-26,78590A307,SACC,SACHEM CAP CORP NT DTD 11/07/1
2013-09-04,78636R108,SAEB,SAEHAN BANCORP
2016-07-22,78636X105,SAEX,SAEXPLORATION HLDGS INC COM ST
2014-04-07,78636X113,SAEXW,"SAEXPLORATION HOLDINGS, INC. W"
2018-09-17,78636X204,SAEX,SAEXPLORATION HLDGS INC COM ST
2020-07-30,78636X873,SAEX,"SAEXPLORATION HOLDINGS, INC. C"
2018-05-31,78643B104,SFTTY,SAFE T GROUP LTD (ISRAEL)
2019-10-18,78643B302,SFET,SAFE T GROUP LTD (ISRAEL)
2013-09-18,78644G102,SAFC,SAFECODE DRUG TECHNOLOGIES
2020-07-31,78645L100,SAFE,SAFEHOLD INC COM
2013-12-04,78645Y102,SFES,"Safestitch Medical, Inc. Commo"
2014-12-16,78646A202,SAFS,SAFER SHOT INC COM STK
2015-02-13,78646A301,SAFS,SAFER SHOT INC COM STK
2015-09-28,78646A400,SAFSD,SAFER SHOT INC COM PAR $ 0.000
2013-09-27,78647A102,AHY,SAFETY FIRST TR SER 2008-4 PRI
2014-03-10,78647M106,ATA,SAFETY FIRST TR SER 2008-1 PRI
2013-05-23,78647V205,AKN,SAFETY FIRST TR PRINC PROT TR
2013-07-08,78647X201,AMM,SAFETY FIRST TR PRINC PROT TR
2013-09-12,78647Y100,AHB,SAFETY FIRST TR PRINC PROT TR
2014-05-06,78648B109,ABI,SAFETY FIRST TR SER 09-2 GTD P
2014-03-26,78648D204,AJB,SAFETY FIRST TRUST SERIES SER
2020-07-27,78648T100,SAFT,SAFETY INS GROUP INC
2019-02-25,78649D104,SAFE,SAFETY INCOME & GROWTH INC COM
2013-06-14,78663S102,SGPYY,SAGE GROUP PLC UNSPONSORED ADR
2020-07-31,78663S201,SGPYY,SAGE GROUP PLC NEW UNSPONSORED
2020-07-17,78667J108,SAGE,SAGE THERAPEUTICS INC COM
2015-05-05,7.87E+112,SKCO,THE SAGEMARK COMPANIES LTD
2020-07-29,78709Y105,SAIA,SAIA INC COM STK
2020-07-31,78781P105,SAIL,SAILPOINT TECHNOLOGIES HLDGS
2018-06-22,7.90E+110,TORVF,SAINT JEAN CARBON INC. COMMON
2020-06-26,79015E601,TORVF,SAINT JEAN CARBON IN (CANADA)
2018-04-02,79025Q107,SJKI,ST. JOHN KNITS INT'L INC
2018-06-08,79025Q206,Q206REORGPYMNT,ST JOHN KNITS INTL INC PFD CON
2017-03-13,79376W208,SAPMY,Saipem Spa San Donato Milanese
2020-04-07,79376W307,SAPMY,SAIPEM S P A (ITALY)
2013-11-04,79377W108,SKS,SAKS INCORPORATED
2014-06-17,79379T103,SAJA,SAJAN INC COM STK (DE)
2017-07-20,79379T202,SAJA,"SAJAN, INC. COMMON STOCK"
2016-01-05,79379Y102,SAKH,SAKHA ENTERPRISES CORP COM STK
2019-03-04,79380Q106,SKAS,SAKER AVIATION INC COM STK (NV
2020-02-18,79380Q205,SKAS,SAKER AVIATION SVCS INC COM NE
2020-07-31,79400X107,SLRX,SALARIUS PHARMACEUTICALS INC
2020-07-24,79466L302,CRM,SALESFORCE.COM INC
2014-11-21,79471T100,T100SC,SALIENT MLP & ENERGY INFRASTRU
2020-07-31,79471V105,SMM,SALIENT MIDSTREAM & MLP FD SHS
2020-07-27,7.95E+108,SBH,SALLY BEAUTY HLDGS INC
2020-06-08,79547H106,SALRY,SALMAR ASA ADR (NORWAY)
2018-01-04,79550B202,SLNM,"Salon Media Group, Inc. New Co"
2020-07-01,7.96E+111,SFRGY,SALVATORE FERRAGAMO S.P.A. UNS
2020-07-31,79588J102,SAXPY,Sampo OYJ Unsponsored ADR repr
2020-07-31,79589J101,SAML,SAMSARA LUGGAGE INC COM
2019-12-13,79590A107,LSLT,SALT FDS TR SALT LOW TRUBETA U
2020-07-08,79604U107,SMSEY,SAMSONITE INTERNATIONAL S.A UN
2015-10-30,79744Y100,SDPB,SAN DIEGO PRIVATE BANK (CA) CO
2017-12-27,79780P104,SGRCF,SAN GOLD CORP (CDA)
2015-07-23,79846M103,SLGYY,SAN LEON ENERGY PLC DUBLIN SPO
2015-08-25,79846M202,SLGYY,SAN LEON ENERGY PLC SPONSORED
2014-08-22,79854T107,SLOT,SAN LOTUS HOLDING INC. COM
2019-06-21,79854T206,SLOT,SAN LOTUS HLDG INC
2017-06-12,79970T106,SRRY,"Sancon Resources Recovery, Inc"
2020-06-19,79970Y105,SNECQ,SANCHEZ ENERGY CORP COM STK (D
2018-12-14,79970Y402,SNZYP,SANCHEZ ENERGY CORP CUMULATIVE
2019-05-17,79970Y600,SCAZP,SANCHEZ ENERGY CORPORATION PER
2015-03-06,79971A106,SPP,SANCHEZ PRODUCTIONS PARTNERS L
2015-07-23,79971C102,SPP,SANCHEZ PRODTN PARTNERS LP COM
2015-03-09,79971C102,SPPZZZZ,SANCHEZ PRODTN PARTNERS LP COM
2020-07-31,79971C201,SNMP,SANCHEZ MIDSTREAM PARTNERS LP
2017-06-02,79971C201,SPP,SANCHEZ PRODTN PARTNERS LP COM
2015-08-04,79971C201,SPPZZZZ,SANCHEZ PRODTN PARTNERS LP COM
2016-05-16,80004C101,SNDK,SANDISK CORP
2020-07-24,80007A102,PER,SANDRIDGE PERMIAN TR COM UNIT
2019-07-03,80007P117,SDRWW,SANDRIDGE ENERGY INC WT SER A
2019-12-16,80007P125,SDRDW,SANDRIDGE ENERGY INC WT SER B
2016-01-11,80007P307,SD,"SANDRIDGE ENERGY, INC."
2016-10-13,80007P307,SDOCQ,"SANDRIDGE ENERGY, INC."
2016-09-27,80007P604,SDRPQ,SANDRIDGE ENERGY INC. PERP PFD
2020-07-31,80007P869,SD,SANDRIDGE ENERGY INC COM NEW (
2016-05-24,80007P877,SDRXQ,SANDRIDGE ENERGY INC 7% PERPET
2020-07-31,80007R105,SCHYY,SANDS CHINA LTD UNSPONSORED AD
2020-07-28,80007T101,SDTTU,SANDRIDGE MISSISSIPPIAN TR I
2020-07-31,80007V106,SDRMU,SANDRIDGE MISSISSIPPIAN TR II
2020-07-31,80013R206,SAND,SANDSTORM GOLD LTD. ORDINARY S
2020-07-30,80100R101,SAMOF,SANGOMA TECHNOLOGIES CORP
2020-07-31,80104Q208,SLLDY,SANLAM LTD SPONSORED ADR (SOUT
2019-08-15,80105B101,SGBI,SANGUI BIOTECH INTL INC
2020-07-24,80105N105,SNY,SANOFI-ADR
2020-02-19,80105N113,GCVRZ,SANOFI CONTINGENT VAL RTS EXP
2019-02-04,80106F101,SSWH,SANSAL WELLNESS HLDG
2020-07-28,8.02E+112,SFEG,SANTA FE GOLD CORPORATION COMM
2020-06-23,80280M104,BKZHY,SANTANDER BK POLSKA S A ADR(PO
2018-01-11,80281R300,SANPRI,SANTANDER FIN PFD SA UNIPERSON
2018-01-24,80281R706,SANPRA,SANTANDER FIN PREF S.A. UNIPER
2018-01-25,80281R706,SANPRAXXXX,SANTANDER FIN PREF S.A. UNIPER
2018-01-22,80281R805,SANPRC,SANTANDER FIN PFD S A UNIPERSO
2018-01-25,80281R805,SANPRCXXXX,SANTANDER FIN PFD S A UNIPERSO
2014-09-26,80281R870,SANPRFCL,SANTANDER FIN PFD S A UNIPERSO
2018-01-23,80281R888,SANPRB,SANTANDER FIN PREF SA UNIPERSO
2018-01-26,80281R888,SANPRBXXXX,SANTANDER FIN PREF SA UNIPERSO
2018-08-16,80282K205,SOVPRCCL,"SANTANDER HOLDINGS USA, DEP SH"
2020-07-31,80283M101,SC,SANTANDER CONSUMER USA HOLDING
2020-07-30,80287P100,SNPHY,SANTEN PHARMACEUTICAL CO UNSPO
2013-01-15,80288B100,SANT,SANTEON GRP INC COM STK (DE)
2020-07-20,80288B209,SANT,"SANTEON GROUP, INC. COMMON STO"
2020-07-27,80303D107,SNWV,SANUWAVE HEALTH INC COM STK (N
2013-06-18,80303U109,NTMG,SANWIRE CORPORATION COMMON STO
2020-07-31,80303U109,SNWR,SANWIRE CORPORATION COMMON STO
2014-03-04,80310R206,SCGC,SARA CREEK GOLD CORP.
2015-04-09,80348P107,SARSF,SARATOGA ELECTRONIC SOLUTIONS
2020-07-31,80349A208,SAR,SARATOGA INVESTMENT CORP COM N
2017-01-12,80349A307,SAQCL,SARATOGA INVT CORP 7.50% SR NT
2020-02-10,80349A406,SABCL,SARATOGA INVT CORP NT 06.750%
2020-07-16,80349A505,SAF,SARATOGA INVT CORP
2020-07-13,80349A604,SAK,SARATOGA INVESTMENT CORP. NT 7
2020-07-21,80405P107,STSA,SATSUMA PHARMACEUTICALS INC CO
2014-05-15,80410Q207,HJR,SATURNS LTD BRDS INC DEB BKD S
2018-04-25,80411A201,SSRAP,SATURNS SEARS ROEBUCK ACCEP CO
2014-06-05,80411Y209,HJJCL,MS STRKD AST CORP SATURN SACHS
2014-06-04,80412A200,HJNCL,SATURNS GOLDMAN SACHS CAP I SE
2020-06-23,8.04E+206,SJCPP,SATURNS TR NO 2007-1
2019-02-13,80512Q105,SAFO,SAVE FOODS INC
2020-07-31,80512Q204,SAFO,SAVE FOODS INC COM NEW
2018-08-13,80517H100,SVVB,SAVI FINL CORP INC
2020-03-12,80517H209,SVVB,SAVI FINL CORP INC COM NEW
2013-10-17,80517Q100,SVNT,SAVIENT PHARMACEUTICALS INC
2014-05-28,80517Q100,SVNTQ,SAVIENT PHARMACEUTICALS INC
2015-04-17,80517R207,SVMI,"SAVI MEDIA GROUP, INC"
2020-07-28,80534P200,SNVP,Savoy Energy Corporation Commo
2015-06-09,80557H101,SCGX,SAXON CAP GROUP INC
2015-11-10,80557H200,SCGX,SAXON CAP GROUP INC
2020-07-31,80585Y308,SBRCY,SBERBANK
2019-01-03,80589M102,SCG,SCANA CORPORATION (NEW)
